PRIMARY_KEY,CUSTOMER_ID,PR_ID,CUSTOMER,CONCEPT,APPROVER,APP_STATUS,APP_NOTES,APP_DATE,AUDIT_FLAG,SR,PRICE_RULE,VERSION_DATE,SHAREPOINT,ORIG_MOD,ADD_MOD,SUBMIT_DATE,PACKET,SALES_POSTED_OT,SYS_REP,NID,APP_BASE,BASE_NOTES,PTF,DPM_ASS,EXP_DATE,ADJ_DATE,ADJ_NOTES,MOD_TYPE,PRN_ATTACHED,MTRCS_SUBMIT,MTRCS_NOTES,MTRCS_SPLITS,MTRCS_BASE,MTRCS_FREQ,MTRCS_UPCH,MTRCS_AUDIT_N,MTRCS_ITM,MTRCS_BACKUP,MTRCS_DOWNLOAD,MTRCS_POSTED,MTRCS_GRADE
23019,3415.0,3415-1,TOUCHSTONE GOLF,TOUCHSTONE GOLF DPM NO PRN CMU,STEPHANIE BUCHHOLZ,COMPLETED,,2022-04-21,YES,,&TCHSTON,2022-04-20,Touchstone Golf,2022-04-18,2022-04-27,2022-04-18 00:00:00,TOUCHGLF,YES,Kristin Holt,THST,NO,,NO,JULIE MEIER,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23018,1567.0,1567-1,POPEYES,POPEYES WICHITA NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY8,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23017,1567.0,1567-1,POPEYES,POPEYES LINC OMA SIOUX NO PRN,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY1,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23015,1567.0,1567-1,POPEYES,POPEYES FARGO NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY10,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23014,1136.0,1136-10,RESTAURANT PARTNERS,CAFE LOLA DRM PR    LCC,STEPHANIE BUCHHOLZ,COMPLETED,,2022-04-20,YES,,&CAFLOLA,2022-05-01,Cafe Lola,2022-04-18,2022-05-16,2022-04-18 00:00:00,CAFELOLA,YES,17,CO17CFLL,NO,,NO,JULIE MEIER,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23013,1567.0,1567-1,POPEYES,POPEYES MAN TOPEKA NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY3,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23012,1567.0,1567-1,POPEYES,POPEYES KS CITY NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY2,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23011,1567.0,1567-1,POPEYES,POPEYES GARDEN CITY NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY6,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23010,3815.0,3815-1,FOODIE FIT,FOODIE FIT  DPM PR  LCC,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&FOODIE,2022-05-01,Foodie Fit,2022-04-18,2022-05-16,2022-04-18 00:00:00,FOODIEFT,YES,17,C010FDFT,NO,,NO,CHAD WHITE,2023-07-26 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23009,1567.0,1567-1,POPEYES,POPEYES IOWA NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY5,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23007,3820.0,3820-1,TITAN BRANDS,TITAN BRANDS-HUSSONG  LCC,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&TITANBR,2022-05-01,Titan Brands,2022-04-18,2022-05-16,2022-04-18 00:00:00,TITANBRN,YES,17,C017TTBR,NO,,NO,CHAD WHITE,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23005,3143.0,3143-1,PERSIMMON HOLLOW BREWING COMPANY,PERSIMMON HOLW BREW CO DPM LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&PERSIMN,2022-05-01,,2022-04-16,2022-05-18,,PERSIMON,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23004,,,,&ROBINDELL PRIV SCH DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&ROBINDL,2022-04-17,,2022-04-15,2022-05-18,,ROBINDEL,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23002,4103.0,4103-1,BLUE WATER SEAFOOD,&BLUE WATER SEAFOOD DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&BLUEWSF,2022-04-17,,2022-04-15,2022-05-18,,BWSFD,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23001,,,,RICE UNIVERSITY LCC DPM,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&RICEUNI,2022-06-01,,2022-04-15,,,RICEUNIV,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
23000,2621.0,2621-1,JAVIS TACO,JAVIS TACOS  DPM PR  LCC,STEPHANIE BUCHHOLZ,COMPLETED,,2022-04-19,YES,,&JAVISTC,2022-04-18,Javis Taco,2022-04-15,2022-04-18,2022-04-15 00:00:00,JAVISTAC,YES,61,C061JVTC,NO,,NO,CHAD WHITE,2039-12-31 00:00:00,2023-02-01 00:00:00,3% annually,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.95
22998,7280.0,7280-1,THE STUFFED BAKED POT,&STUFFD BKD POTATO FCTY DPMLCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&STFDBPF,2022-04-17,,2022-04-15,2022-05-18,,STFDBP,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22997,3704.0,3704-1,SKYLINE DELI,&SKYLINE DELI DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&SKYLINE,2022-04-17,,2022-04-15,2022-05-18,,SKYLINE,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22993,,,,&STAR OF HOPE  DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&STARHPE,2022-04-17,,2022-04-15,2022-05-18,,STARHOPE,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22992,3108.0,3108-1,LELULOS PIZZERIA,LELULOS PIZZERIA DPM PR  LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&LELULOS,2022-05-01,,2022-04-16,2022-05-18,,LELULOS,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22990,10801.0,3670-1,REPUBLIC GRILL,REPUBLIC GRILL  LCC DPM,LAVERNE DOWNING,VOID,price rule downloaded with auditable flag set to yes and all items not changes.  Associate resent PR version 5/8/22 ,,YES,,&RPBLCGR,2022-05-01,,2022-04-15,,,REPUBLIC,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
22988,,,,&HEARTBREAKERS DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&HRTBRKR,2022-04-17,,2022-04-15,2022-05-18,,HRTBRKRS,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22986,,,,&BOY SCOUTS AMERICA HSTN DPMLC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&BSAHSTN,2022-04-17,,2022-04-14,2022-05-18,,BOYSCOUT,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22983,,,,&WHITMAN HOLLOW MARINA DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&WHMARIN,2022-04-15,,2022-04-14,2022-05-18,,WHMARINA,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22981,,,,BROWN BAG DELI  LCC DPM,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&BRWNBGD,2022-05-01,,2022-04-14,2022-05-18,,BROWNBAG,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
22980,,,,&HOMEGROWNHOSPITALITY DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&HGHOSP,2022-05-01,,2022-04-14,2022-05-18,,TBONZ,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22979,,,,&CANTINA 76 DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&CTINA76,2022-05-01,,2022-04-14,2022-05-18,,CANTINA,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22975,,,,BAY AREA RESTAURANTS,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&BAYAREA,2022-05-01,,2022-04-14,,,BAYAREA,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
22974,,,,ST. JOHN SCHOOL   LCC DPM,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&STJOHN,2022-05-01,,2022-04-14,,,STJOHN,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
22973,7364.0,7364-1,GRANNAS,GRANNAS C026GRNN LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&GRANNAS,2022-04-15,,2022-04-14,2022-07-21,,GRANNAS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
22970,,,,&ABBYS CATERING DELI DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&ABBYCTR,2022-04-17,,2022-04-14,2022-05-18,,ABBYDELI,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22969,1964.0,1964-1,GIORDANOS PIZZA,GIORDANOS PIZZA DPM PR LCC,STEPHANIE BUCHHOLZ,COMPLETED,"duplication of SUPC at price rule level, and on an item group -",2022-04-19,YES,,&GIORDAN,2022-04-18,Giordanos Pizza and Schaefers,2022-04-14,2022-05-03,2022-04-14 00:00:00,GIORDANO,YES,10,C010GIPI,NO,,NO,PEARL PARK,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,0.8
22968,675.0,675-10,AMERICAN GOLF,CHUBBYS TACO DPM PR    LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&CHUBBYS,2022-05-01,,2022-04-14,2022-05-18,,,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22965,3637.0,3637-1,NOVROSKYS,NOVROZKYS    LCC DPM,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&NOVROZK,2022-05-01,,2022-04-14,,,NOVROSKY,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
22964,,,,PUB FICTION   LCC DPM,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&PUBFICT,2022-05-01,,2022-04-14,,,PUBFICT,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
22961,,,,CARAGIULOS   LCC  DPM,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&CARAGIU,2022-06-01,,2022-04-14,,,CARAGIUL,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,FAIL,,,,,0.0
22960,2890.0,2890-1,PRIDE MANAGEMENT,PRIDE MGT C067PDMG LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&PRIDEMG,2022-04-15,,2022-04-14,2022-07-21,,PRIDEMGT,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
22958,,,,&CENTER CUT DPM PRICE RULE,,VOID,keyed by transformation team; approval not needed,,YES,,&CNTRCUT,2022-05-01,,2022-04-13,,,CNTERCUT,,,,,,NO,MEGHAN ROZIER,2039-12-31 00:00:00,,,,YES,PASS,FAIL,,,,,FAIL,,,,,0.1
22957,2612.0,2612-1,TRYON EQUESTRIAN LLC,TRYON EQUESTRIAN DPM PR LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&TRYON,2022-04-15,,2022-04-13,2022-05-18,,TRYON,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22955,2563.0,2563-1,GRECO FRESH GRILLE,GRECO FRESH GRILLE DPM PR  LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&GRECO,2022-05-01,,2022-04-13,2022-05-18,,GRECO,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22954,11379.0,11379-1,CROWN PLAZA,CROWNE PLAZA  LCC DPM PR,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&CRWNPLZ,2022-05-01,,2022-04-13,2022-05-18,,CRWNPLZA,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
22953,1697.0,1697-1,CICCIOS RESTAURANT,CICCIO GROUP CCCG LCC DPM,,VOID,LCC copied; no QA review,,YES,,&CICCIOS,2022-04-14,,2022-04-13,2022-07-06,,CICCIOS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22951,,,,HOUSTON RACQUET CLUB LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&HOURACQ,2022-04-14,,2022-04-13,,,HOURACQT,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
22950,,,,DAVINCIS C002DVIN LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&DAVINCI,2022-04-14,,2022-04-13,2022-07-21,,DAVINCIS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22949,,,,BRAEBURN CC C067BBCC LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&BRAEBUR,2022-04-14,,2022-04-13,2022-07-21,,BRAEBURN,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
22948,1216.0,1216-2,TARA CARES,FORUM 4000+BEDS DPM PR,STEPHANIE BUCHHOLZ,COMPLETED,,2022-04-19,YES,,&FORUM2,2022-05-01,Forum,2022-04-13,2022-04-27,2022-04-13 00:00:00,FORUM,YES,Felicia Honore/Ed Mouton,,NO,,NO,JESSICA RODRIGUEZ,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
22947,,,,HOTEL ZA ZA LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&HTLZAZA,2022-04-14,,2022-04-13,2022-07-21,,HTLZAZA,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
22946,2602.0,2602-1,SOUTHERN ROOTS,SOUTHERN ROOTS SMKHSE DPM PR,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&STHROOT,2022-05-01,,2022-04-13,2022-05-18,,STHRNRTS,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
22945,2128.0,2128-3,COMBO KITCHEN,COMBO KITCHEN UDWINGS,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&CMBOUDW,2022-05-01,,2022-04-13,2022-05-19,,COMBOKCH,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22944,2128.0,2128-2,COMBO KITCHEN,COMBO KITCHEN-SALAD WORKS,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&CMBOSWK,2022-05-01,,2022-04-13,2022-05-19,,COMBOKCH,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22942,2128.0,2128-1,COMBO KITCHEN,COMBO KITCHEN DWADE BURGER,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&CMBODWA,2022-05-01,,2022-04-13,2022-05-19,,COMBOKCH,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22941,3141.0,3141-1,SONAPA WINE CO,SONAPA WINE CO   LCC DPM,JENNIFER DUPOUX,COMPLETED,,2022-05-03,YES,,&SONPAWC,2022-05-01,SONAPA WINE CO LLC,2022-04-13,2022-05-16,2022-04-13 00:00:00,SONAPCWC,YES,022,CO22SPWC,NO,,NO,DAVID BROUSSARD,2025-03-01 00:00:00,2023-03-01 00:00:00,0.03,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
22940,7893.0,6020-1,SOUTHEASTERN PETROLEUM,SOUTHEASTERN PETROLEUM DPM LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&SEPETRO,2022-04-14,,2022-04-13,,,SENPETRO,,,,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22939,5692.0,5692-1,HALLS CHOPHOUSE,&HALLS CHOPHOUSE DPM PR,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&HALLS,2022-05-02,,2022-04-13,2022-07-25,,HALLSCHP,,,,,,NO,REGINA GILBERT,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22938,3714.0,3714-1,STERLING GOLF,STERLING GOLF C067SLGF LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&STERLNG,2022-04-14,,2022-04-13,2022-07-21,,STERLING,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
22937,,,,&PORTER DPM PR,,VOID,keyed by transformation team; approval not needed,,YES,,&PORTER,2022-05-01,,2022-04-13,,,CANTER,,,,,,NO,MEGHAN ROZIER,2039-12-31 00:00:00,,,,NO,PASS,FAIL,,,,,FAIL,,,,,0.1
22936,4099.0,4099-1,AMBRIZA SOCIAL MEXICAN KITCHEN,AMBRIZA C067ABSM LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&AMBRIZA,2022-04-13,,2022-04-12,2022-07-21,,AMBRIZA,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
22935,715.0,715-3,BLUE SUSHI SAKE GRILL,FLAGSHIP RESTAURANTS NO PRN,LISA HERMAN,VOID,LCC copied; no QA review,2022-04-26,YES,,&FLAGSHP,2022-04-15,Flag ship,2022-04-12,2022-05-04,2022-04-12 00:00:00,BLUESUS,YES,061,CO61BLUE,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,PASS,,,,,0.2
22934,6112.0,6112-1,THIRD SPOT,THIRD SPOT ATL 002 LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&THIRDSP,2022-04-13,,2022-04-12,2022-07-21,,THIRDSPO,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22932,1600.0,1600-1,BURTONS GRILL,BURTONS GRILL DPM PR  LCC,JENNIFER DUPOUX,COMPLETED,,2022-04-25,YES,,&BURTONS,2022-04-13,Burtons Grill,2022-04-12,,2022-04-12 00:00:00,BURTONSG,YES,56,BTNSBTNS,NO,,NO,CHAD WHITE,2022-12-16 00:00:00,2019-12-17 00:00:00,2 CENTS per case each year of the contract,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,0.95
22930,715.0,715-2,BLUE SUSHI SAKE GRILL,FLAGSHIP RESTAURANTS NO PRN,JENNIFER DUPOUX,VOID,Copied Price Rule from Opco System new MSA starts 4/1522 ,2022-04-26,NO,,&FLAGSHP,2021-05-01,Flag ship,2022-04-12,,2022-04-12 00:00:00,BLUESUS,YES,061,CO61BLUE,NO,,NO,CHAD WHITE,2039-12-31 00:00:00,2023-04-01 00:00:00,0.03,NEW,NO,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,0.9
22929,5844.0,5844-1,MILLENNIUM MANAGEMENT GROUP,MILLENNIUM GRP 249- DRP SZ LCC,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&MIL249-,2022-04-13,Millennium Mgt Group,2022-04-12,,2022-04-19 00:00:00,MLMTGP,YES,022,MLGP,NO,,NO,LISA BENTLEY,2039-12-31 00:00:00,2022-10-11 00:00:00,ANNUAL INCREASE,AMENDMENT,YES,FAIL,PASS,PASS,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,0.55
22927,5631.0,5631-1,FAT FELLAS BBQ,FAT FELLAS BBQ LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&FATFELL,2022-04-13,,2022-04-12,2022-07-21,,FATFELLA,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,2022-10-11 00:00:00,ANNUAL INCREASE,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22926,5844.0,5844-1,MILLENNIUM MANAGEMENT GROUP,MILLENNIUM GRP 250+ DRP SZ LCC,LISA HERMAN,COMPLETED,Brenda Manfra keyed 5/4 version to correct ,,YES,,&MIL250+,2022-04-13,Millennium Mgt Group,2022-04-12,,2022-04-19 00:00:00,MLMTGP,YES,022,MLGP,NO,,NO,LISA BENTLEY,2039-12-31 00:00:00,2022-10-11 00:00:00,ANNUAL INCREASE,AMENDMENT,YES,FAIL,PASS,PASS,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,0.55
22925,3419.0,3419-1,NECHES RIVER WHEELHOUSE LLC,NECHES RVER WHEELHOUSE LCC DPM,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&NECHES,2022-05-01,Neches River Wheelhouse ,2022-04-11,2022-05-16,2022-04-11 00:00:00,NECHESRW,YES,067,C067NRWH,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,2022-05-30 00:00:00,3% increase ,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
22923,5654.0,5654-1,FOX TAIL COFFEE COMPANY                           ,FOXTAIL COFFEE   DPM PR  LCC,LISA HERMAN,VOID,LCC copied per Chad White email,,YES,,&FOXTAIL,2022-04-14,,2022-04-11,2022-08-15,,FOXTAIL,,,,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22921,4464.0,4464-1,BLACKSHEEP GROUP,BLACKSHEEP GRP NTX  DPM PR LCC,LISA HERMAN,VOID,LCC copied per Chad White email,,YES,,&BLKSHP6,2022-04-14,,2022-04-11,2022-08-15,,BLKSHP06,,,,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
22920,3592.0,3592-1,ISLAND GRILL,ISLAND GRILL    LCC DPM PR,LILLIAN WALKER,COMPLETED,,2022-05-02,YES,,&ISLNDGL,2022-05-01,Island Grills,2022-04-11,2022-05-16,2022-04-11 00:00:00,ISLNDGRL,YES,67,C067ILGR,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,NONE,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
